old_symbol	new_symbol
SHSF1	SEM1
FLJ42280	SEM1
SHFD1	SEM1
SHFM1	SEM1
C7orf76	SEM1
SEMA3A	SEMA3A
SEMA1	SEMA3A
SemD	SEMA3A
coll-1	SEMA3A
Hsema-I	SEMA3A
SEMAD	SEMA3A
SEMA3B	SEMA3B
SemA	SEMA3B
semaV	SEMA3B
LUCA-1	SEMA3B
sema5	SEMA3B
SEMAA	SEMA3B
SEMA3C	SEMA3C
SemE	SEMA3C
SEMAE	SEMA3C
SEMA3D	SEMA3D
coll-2	SEMA3D
Sema-Z2	SEMA3D
SEMA3E	SEMA3E
M-SemaK	SEMA3E
KIAA0331	SEMA3E
coll-5	SEMA3E
SEMAH	SEMA3E
SEMA3F	SEMA3F
SEMAK	SEMA3F
Sema4	SEMA3F
SEMA3G	SEMA3G
FLJ00014	SEMA3G
sem2	SEMA3G
SEMA4A	SEMA4A
SemB	SEMA4A
FLJ12287	SEMA4A
CORD10	SEMA4A
SEMAB	SEMA4A
SEMA4B	SEMA4B
SemC	SEMA4B
KIAA1745	SEMA4B
MGC131831	SEMA4B
SEMAC	SEMA4B
SEMA4C	SEMA4C
Semacl1	SEMA4C
Semaf	SEMA4C
SEMAI	SEMA4C
SEMA4D	SEMA4D
CD100	SEMA4D
coll-4	SEMA4D
FLJ39737	SEMA4D
SEMAJ	SEMA4D
C9orf164	SEMA4D
SEMA4F	SEMA4F
SEMAW	SEMA4F
SEMAM	SEMA4F
SEMA4G	SEMA4G
FLJ20590	SEMA4G
KIAA1619	SEMA4G
SEMA5A	SEMA5A
semF	SEMA5A
SEMAF	SEMA5A
SEMA5B	SEMA5B
SemG	SEMA5B
KIAA1445	SEMA5B
FLJ10372	SEMA5B
SEMAG	SEMA5B
SEMA6A	SEMA6A
KIAA1368	SEMA6A
SEMA6A1	SEMA6A
SEMA	SEMA6A
HT018	SEMA6A
SEMAQ	SEMA6A
SEMA6B	SEMA6B
semaZ	SEMA6B
SEMA-VIB	SEMA6B
SEM-SEMA-Y	SEMA6B
SEMAN	SEMA6B
SEMA6C	SEMA6C
KIAA1869	SEMA6C
SEMA6D	SEMA6D
KIAA1479	SEMA6D
FLJ11598	SEMA6D
SEMA7A	SEMA7A
H-Sema-L	SEMA7A
CD108	SEMA7A
SEMAL	SEMA7A
SEMG1	SEMG1
CT103	SEMG1
SEMG	SEMG1
SEMG2	SEMG2
SGII	SEMG2
SENP1	SENP1
SENP2	SENP2
SMT3IP2	SENP2
KIAA1331	SENP2
DKFZp762A2316	SENP2
AXAM2	SENP2
SENP3	SENP3
DKFZP586K0919	SENP3
SSP3	SENP3
DKFZp762A152	SENP3
SMT3IP1	SENP3
Ulp1	SENP3
SENP5	SENP5
MGC27076	SENP5
SENP6	SENP6
SUSP1	SENP6
KIAA0797	SENP6
SENP7	SENP7
SENP8	SENP8
NEDP1	SENP8
DEN1	SENP8
HsT17512	SENP8
PRSC2	SENP8
SEPHS1	SEPHS1
SPS	SEPHS1
SPS1	SEPHS1
SEPHS2	SEPHS2
SPS2	SEPHS2
SPS2b	SEPHS2
SEPSECS	SEPSECS
SLA/LP	SEPSECS
SLA	SEPSECS
SEPT1	SEPT1
PNUTL3	SEPT1
DIFF6	SEPT1
SEPT2	SEPT2
KIAA0158	SEPT2
hNedd5	SEPT2
Pnutl3	SEPT2
DIFF6	SEPT2
NEDD5	SEPT2
SEPT3	SEPT3
SEP3	SEPT3
SEPT4	SEPT4
H5	SEPT4
CE5B3	SEPT4
hucep-7	SEPT4
ARTS	SEPT4
hCDCREL-2	SEPT4
MART	SEPT4
PNUTL2	SEPT4
SEPT5	SEPT5
HCDCREL-1	SEPT5
H5	SEPT5
PNUTL1	SEPT5
SEPT6	SEPT6
KIAA0128	SEPT6
SEP2	SEPT6
SEPT2	SEPT6
MGC16619	SEPT6
MGC20339	SEPT6
SEPT7	SEPT7
CDC3	SEPT7
SEPT7A	SEPT7
CDC10	SEPT7
SEPT8	SEPT8
KIAA0202	SEPT8
SEP2	SEPT8
SEPT9	SEPT9
MSF1	SEPT9
KIAA0991	SEPT9
PNUTL4	SEPT9
AF17q25	SEPT9
SeptD1	SEPT9
MSF	SEPT9
SEPT10	SEPT10
FLJ11619	SEPT10
SEPT11	SEPT11
FLJ10849	SEPT11
SEPT12	SEPT12
FLJ25410	SEPT12
SEPT14	SEPT14
FLJ44060	SEPT14
SERAC1	SERAC1
FLJ14917	SERAC1
SERBP1	SERBP1
PAI-RBP1	SERBP1
DKFZP564M2423	SERBP1
CGI-55	SERBP1
HABP4L	SERBP1
PAIRBP1	SERBP1
CHD3IP	SERBP1
SERF1A	SERF1A
H4F5	SERF1A
4F5	SERF1A
FAM2A	SERF1A
SMAM1	SERF1A
SERF1	SERF1A
SERF1B	SERF1B
FAM2B	SERF1B
H4F5C	SERF1B
SERF2	SERF2
H4F5rel	SERF2
4F5REL	SERF2
FAM2C	SERF2
HsT17089	SERF2
SERGEF	SERGEF
DelGEF	SERGEF
Gnefr	SERGEF
SERHL2	SERHL2
SERINC1	SERINC1
TMS-2	SERINC1
TDE1L	SERINC1
KIAA1253	SERINC1
TDE2	SERINC1
SERINC2	SERINC2
FKSG84	SERINC2
PRO0899	SERINC2
TDE2	SERINC2
TDE2L	SERINC2
SERINC3	SERINC3
DIFF33	SERINC3
TDE	SERINC3
SBBI99	SERINC3
TMS-1	SERINC3
AIGP1	SERINC3
TDE1	SERINC3
SERINC4	SERINC4
FLJ40363	SERINC4
SERINC5	SERINC5
TPO1	SERINC5
C5orf12	SERINC5
SERP1	SERP1
RAMP4	SERP1
FLJ43424	SERP1
SERP2	SERP2
bA269C23.1	SERP2
C13orf21	SERP2
SERPINA1	SERPINA1
AAT	SERPINA1
A1A	SERPINA1
PI1	SERPINA1
alpha-1-antitrypsin	SERPINA1
A1AT	SERPINA1
alpha1AT	SERPINA1
PI	SERPINA1
SERPINA2	SERPINA2
ATR	SERPINA2
ARGS	SERPINA2
PIL	SERPINA2
SERPINA2P	SERPINA2
SERPINA3	SERPINA3
ACT	SERPINA3
AACT	SERPINA3
SERPINA4	SERPINA4
KST	SERPINA4
KAL	SERPINA4
KLST	SERPINA4
kallistatin	SERPINA4
PI4	SERPINA4
SERPINA5	SERPINA5
PAI3	SERPINA5
PROCI	SERPINA5
PLANH3	SERPINA5
PCI	SERPINA5
SERPINA6	SERPINA6
CBG	SERPINA6
SERPINA7	SERPINA7
TBG	SERPINA7
SERPINA9	SERPINA9
CENTERIN	SERPINA9
SERPINA11b	SERPINA9
GCET1	SERPINA9
SERPINA10	SERPINA10
PZI	SERPINA10
ZPI	SERPINA10
SERPINA11	SERPINA11
SERPINA12	SERPINA12
OL-64	SERPINA12
Vaspin	SERPINA12
SERPINB1	SERPINB1
EI	SERPINB1
PI2	SERPINB1
anti-elastase	SERPINB1
ELANH2	SERPINB1
SERPINB2	SERPINB2
HsT1201	SERPINB2
PLANH2	SERPINB2
PAI2	SERPINB2
SERPINB3	SERPINB3
T4-A	SERPINB3
HsT1196	SERPINB3
SCC	SERPINB3
SCCA1	SERPINB3
SERPINB4	SERPINB4
PI11	SERPINB4
LEUPIN	SERPINB4
SCCA-2	SERPINB4
SCCA1	SERPINB4
SCCA2	SERPINB4
SERPINB5	SERPINB5
maspin	SERPINB5
PI5	SERPINB5
SERPINB6	SERPINB6
PTI	SERPINB6
CAP	SERPINB6
PI6	SERPINB6
DFNB91	SERPINB6
SERPINB7	SERPINB7
MEGSIN	SERPINB7
SERPINB8	SERPINB8
CAP2	SERPINB8
PI8	SERPINB8
SERPINB9	SERPINB9
CAP3	SERPINB9
PI9	SERPINB9
SERPINB10	SERPINB10
bomapin	SERPINB10
PI10	SERPINB10
SERPINB11	SERPINB11
EPIPIN	SERPINB11
SERPINB12	SERPINB12
YUKOPIN	SERPINB12
SERPINB13	SERPINB13
HUR7	SERPINB13
hurpin	SERPINB13
headpin	SERPINB13
PI13	SERPINB13
SERPINC1	SERPINC1
ATIII	SERPINC1
MGC22579	SERPINC1
AT3	SERPINC1
SERPIND1	SERPIND1
HC-II	SERPIND1
HLS2	SERPIND1
HC2	SERPIND1
D22S673	SERPIND1
HCF2	SERPIND1
SERPINE1	SERPINE1
PAI	SERPINE1
PLANH1	SERPINE1
PAI1	SERPINE1
SERPINE2	SERPINE2
PN1	SERPINE2
GDN	SERPINE2
PNI	SERPINE2
nexin	SERPINE2
PI7	SERPINE2
SERPINE3	SERPINE3
SERPINF1	SERPINF1
EPC-1	SERPINF1
PIG35	SERPINF1
PEDF	SERPINF1
SERPINF2	SERPINF2
API	SERPINF2
ALPHA-2-PI	SERPINF2
A2AP	SERPINF2
AAP	SERPINF2
PLI	SERPINF2
SERPING1	SERPING1
C1IN	SERPING1
C1-INH	SERPING1
HAE1	SERPING1
HAE2	SERPING1
C1INH	SERPING1
C1NH	SERPING1
SERPINH1	SERPINH1
HSP47	SERPINH1
colligen	SERPINH1
CBP1	SERPINH1
CBP2	SERPINH1
SERPINH2	SERPINH1
SERPINI1	SERPINI1
PI12	SERPINI1
SERPINI2	SERPINI2
PANCPIN	SERPINI2
TSA2004	SERPINI2
MEPI	SERPINI2
pancpin	SERPINI2
PI14	SERPINI2
SERTAD1	SERTAD1
SEI1	SERTAD1
TRIP-Br1	SERTAD1
SERTAD2	SERTAD2
TRIP-Br2	SERTAD2
KIAA0127	SERTAD2
Sei-2	SERTAD2
SERTAD3	SERTAD3
RBT1	SERTAD3
SERTAD4	SERTAD4
DJ667H12.2	SERTAD4
SERTM1	SERTM1
C13orf36	SERTM1
SERTM2	SERTM2
LINC00890	SERTM2
SESN1	SESN1
SEST1	SESN1
PA26	SESN1
SESN2	SESN2
SES2	SESN2
DKFZp761M0212	SESN2
HI95	SESN2
SEST2	SESN2
SESN3	SESN3
SEST3	SESN3
MGC29667	SESN3
SESTD1	SESTD1
DKFZp434O0515	SESTD1
Solo	SESTD1
SET	SET
PHAPII	SET
2PP2A	SET
IPP2A2	SET
TAF-IBETA	SET
IGAAD	SET
TAF-I	SET
SETBP1	SETBP1
SEB	SETBP1
KIAA0437	SETBP1
SETD1A	SETD1A
KIAA0339	SETD1A
Set1	SETD1A
KMT2F	SETD1A
SETD1B	SETD1B
KIAA1076	SETD1B
Set1B	SETD1B
KMT2G	SETD1B
SETD2	SETD2
HYPB	SETD2
HIF-1	SETD2
KIAA1732	SETD2
FLJ23184	SETD2
KMT3A	SETD2
SETD3	SETD3
FLJ23027	SETD3
C14orf154	SETD3
SETD4	SETD4
C21orf27	SETD4
C21orf18	SETD4
SETD5	SETD5
FLJ10707	SETD5
SETD6	SETD6
FLJ21148	SETD6
SETD7	SETD7
KIAA1717	SETD7
SET7	SETD7
SET7/9	SETD7
Set9	SETD7
KMT7	SETD7
SETD9	SETD9
MGC33648	SETD9
C5orf35	SETD9
SETDB1	SETDB1
KG1T	SETDB1
KIAA0067	SETDB1
ESET	SETDB1
KMT1E	SETDB1
TDRD21	SETDB1
SETDB2	SETDB2
CLLD8	SETDB2
CLLL8	SETDB2
KMT1F	SETDB2
C13orf4	SETDB2
SETMAR	SETMAR
metnase	SETMAR
SETSIP	SETSIP
SETP18	SETSIP
SETX	SETX
KIAA0625	SETX
AOA2	SETX
Sen1	SETX
ALS4	SETX
SCAR1	SETX
SEZ6	SEZ6
SEZ6L	SEZ6L
SEZ6L2	SEZ6L2
PSK-1	SEZ6L2
FLJ90517	SEZ6L2
SF1	SF1
ZFM1	SF1
ZCCHC25	SF1
ZNF162	SF1
SF3A1	SF3A1
SF3a120	SF3A1
SAP114	SF3A1
PRPF21	SF3A1
Prp21	SF3A1
SF3A2	SF3A2
SF3a66	SF3A2
SAP62	SF3A2
PRPF11	SF3A2
Prp11	SF3A2
SF3A3	SF3A3
SF3a60	SF3A3
SAP61	SF3A3
PRP9	SF3A3
PRPF9	SF3A3
SF3B1	SF3B1
SAP155	SF3B1
SF3b155	SF3B1
PRPF10	SF3B1
Prp10	SF3B1
Hsh155	SF3B1
SF3B2	SF3B2
SAP145	SF3B2
SF3b1	SF3B2
Cus1	SF3B2
SF3b145	SF3B2
SF3B3	SF3B3
SAP130	SF3B3
SF3b130	SF3B3
RSE1	SF3B3
KIAA0017	SF3B3
SF3B4	SF3B4
SAP49	SF3B4
SF3b49	SF3B4
Hsh49	SF3B4
SF3B5	SF3B5
SF3b10	SF3B5
MGC3133	SF3B5
Ysf3	SF3B5
SF3B6	SF3B6
P14	SF3B6
SF3B14a	SF3B6
Ht006	SF3B6
CGI-110	SF3B6
SAP14a	SF3B6
SFI1	SFI1
KIAA0542	SFI1
PISD	SFI1
PPP1R139	SFI1
SFMBT1	SFMBT1
RU1	SFMBT1
DKFZp434L243	SFMBT1
SFMBT	SFMBT1
SFMBT2	SFMBT2
KIAA1617	SFMBT2
SFN	SFN
YWHAS	SFN
SFPQ	SFPQ
PSF	SFPQ
PPP1R140	SFPQ
SFR1	SFR1
MEI5	SFR1
bA373N18.1	SFR1
FLJ41960	SFR1
C10orf78	SFR1
MEIR5	SFR1
SFRP1	SFRP1
SARP2	SFRP1
FRP	SFRP1
FRP-1	SFRP1
SFRP2	SFRP2
SARP1	SFRP2
SDF-5	SFRP2
FRP-2	SFRP2
SFRP4	SFRP4
frpHE	SFRP4
FRP-4	SFRP4
FRPHE	SFRP4
FRZB-2	SFRP4
SFRP5	SFRP5
SARP3	SFRP5
SFSWAP	SFSWAP
SWAP	SFSWAP
SFRS8	SFSWAP
SFT2D1	SFT2D1
MGC19825	SFT2D1
pRGR1	SFT2D1
C6orf83	SFT2D1
SFT2D2	SFT2D2
UNQ512	SFT2D2
dJ747L4.C1.2	SFT2D2
SFT2D3	SFT2D3
MGC5391	SFT2D3
SFTA2	SFTA2
SFTPG	SFTA2
SFTA3	SFTA3
NANCI	SFTA3
SFTPH	SFTA3
SFTPA1	SFTPA1
SP-A	SFTPA1
SP-A1	SFTPA1
COLEC4	SFTPA1
SFTP1	SFTPA1
SFTPA2	SFTPA2
SP-A2	SFTPA2
COLEC5	SFTPA2
SFTPB	SFTPB
SP-B	SFTPB
SFTP3	SFTPB
SFTPC	SFTPC
SP-C	SFTPC
PSP-C	SFTPC
SMDP2	SFTPC
BRICD6	SFTPC
SFTP2	SFTPC
SFTPD	SFTPD
SP-D	SFTPD
COLEC7	SFTPD
SFTP4	SFTPD
SFXN1	SFXN1
FLJ12876	SFXN1
SLC56A1	SFXN1
SFXN2	SFXN2
SLC56A2	SFXN2
SFXN3	SFXN3
SFX3	SFXN3
SLC56A3	SFXN3
SFXN4	SFXN4
SLC56A4	SFXN4
SFXN5	SFXN5
BBG-TCC	SFXN5
SLC56A5	SFXN5
SGCA	SGCA
SCARMD1	SGCA
LGMD2D	SGCA
adhalin	SGCA
DMDA2	SGCA
A2	SGCA
ADL	SGCA
SGCB	SGCB
SGC	SGCB
A3b	SGCB
LGMD2E	SGCB
SGCD	SGCD
DAGD	SGCD
LGMD2F	SGCD
CMD1L	SGCD
SGCE	SGCE
DYT11	SGCE
SGCG	SGCG
SCARMD2	SGCG
DAGA4	SGCG
SCG3	SGCG
DMDA	SGCG
TYPE	SGCG
A4	SGCG
MGC130048	SGCG
DMDA1	SGCG
MAM	SGCG
LGMD2C	SGCG
SGCZ	SGCZ
ZSG1	SGCZ
SGF29	SGF29
FLJ32446	SGF29
TDRD29	SGF29
CCDC101	SGF29
SGIP1	SGIP1
DKFZp761D221	SGIP1
SGK1	SGK1
SGK	SGK1
SGK2	SGK2
SGK3	SGK3
SGK2	SGK3
SGKL	SGK3
SGMS1	SGMS1
MOB	SGMS1
MGC17342	SGMS1
SMS1	SGMS1
TMEM23	SGMS1
SGMS2	SGMS2
MGC26963	SGMS2
SMS2	SGMS2
SGO1	SGO1
NY-BR-85	SGO1
SGOL1	SGO1
SGO2	SGO2
TRIPIN	SGO2
FLJ25211	SGO2
SGOL2	SGO2
SGPL1	SGPL1
SPL	SGPL1
SGPP1	SGPP1
SGPP2	SGPP2
SPP2	SGPP2
FLJ39004	SGPP2
SGSH	SGSH
HSS	SGSH
MPS3A	SGSH
SFMD	SGSH
SGSM1	SGSM1
KIAA1941	SGSM1
RUTBC2	SGSM1
SGSM2	SGSM2
KIAA0397	SGSM2
RUTBC1	SGSM2
SGSM3	SGSM3
DJ1042K10.2	SGSM3
RUSC3	SGSM3
RabGAP-5	SGSM3
RABGAP5	SGSM3
RUTBC3	SGSM3
SGTA	SGTA
SGT	SGTA
SGTB	SGTB
Sgt2	SGTB
FLJ39002	SGTB
SH2B1	SH2B1
FLJ30542	SH2B1
SH2B	SH2B1
SH2B2	SH2B2
APS	SH2B2
SH2B3	SH2B3
LNK	SH2B3
IDDM20	SH2B3
SH2D1A	SH2D1A
XLP	SH2D1A
MTCP1	SH2D1A
DSHP	SH2D1A
XLPD	SH2D1A
EBVS	SH2D1A
SAP	SH2D1A
IMD5	SH2D1A
LYP	SH2D1A
SH2D1B	SH2D1B
EAT2	SH2D1B
SH2D2A	SH2D2A
TSAd	SH2D2A
F2771	SH2D2A
SH2D3A	SH2D3A
NSP1	SH2D3A
SH2D3C	SH2D3C
NSP3	SH2D3C
SH2D4A	SH2D4A
FLJ20967	SH2D4A
SH2A	SH2D4A
PPP1R38	SH2D4A
SH2D4B	SH2D4B
SH2D5	SH2D5
SH2D6	SH2D6
FLJ35993	SH2D6
SH2D7	SH2D7
LOC646892	SH2D7
SH3BGR	SH3BGR
21-GARP	SH3BGR
SH3BGRL	SH3BGRL
MGC117402	SH3BGRL
SH3BGRL2	SH3BGRL2
SH3BGRL3	SH3BGRL3
SH3BP1	SH3BP1
ARHGAP43	SH3BP1
SH3BP2	SH3BP2
RES4-23	SH3BP2
CRBM	SH3BP2
SH3BP4	SH3BP4
SH3BP5	SH3BP5
Sab	SH3BP5
SH3BP5L	SH3BP5L
KIAA1720	SH3BP5L
SH3D19	SH3D19
DKFZp434D0215	SH3D19
EVE1	SH3D19
EBP	SH3D19
Kryn	SH3D19
SH3P19	SH3D19
Eve-1	SH3D19
SH3D21	SH3D21
FLJ22938	SH3D21
C1orf113	SH3D21
SH3GL1	SH3GL1
SH3P8	SH3GL1
SH3D2B	SH3GL1
CNSA1	SH3GL1
EEN	SH3GL1
MGC111371	SH3GL1
SH3GL2	SH3GL2
SH3P4	SH3GL2
SH3D2A	SH3GL2
CNSA2	SH3GL2
EEN-B1	SH3GL2
SH3GL3	SH3GL3
SH3D2C	SH3GL3
SH3P13	SH3GL3
CNSA3	SH3GL3
EEN-B2	SH3GL3
HsT19371	SH3GL3
SH3GLB1	SH3GLB1
CGI-61	SH3GLB1
KIAA0491	SH3GLB1
Bif-1	SH3GLB1
PPP1R70	SH3GLB1
SH3GLB2	SH3GLB2
KIAA1848	SH3GLB2
SH3KBP1	SH3KBP1
CIN85	SH3KBP1
SH3PXD2A	SH3PXD2A
FISH	SH3PXD2A
KIAA0418	SH3PXD2A
SH3MD1	SH3PXD2A
SH3PXD2B	SH3PXD2B
FLJ20831	SH3PXD2B
KIAA1295	SH3PXD2B
SH3RF1	SH3RF1
POSH	SH3RF1
RNF142	SH3RF1
KIAA1494	SH3RF1
SH3MD2	SH3RF1
SH3RF2	SH3RF2
FLJ23654	SH3RF2
RNF158	SH3RF2
Hepp1	SH3RF2
POSHER	SH3RF2
PPP1R39	SH3RF2
SH3RF3	SH3RF3
FLJ00204	SH3RF3
POSH2	SH3RF3
SH3MD4	SH3RF3
SH3TC1	SH3TC1
FLJ20356	SH3TC1
SH3TC2	SH3TC2
KIAA1985	SH3TC2
CMT4C	SH3TC2
SH3YL1	SH3YL1
Ray	SH3YL1
DKFZP586F1318	SH3YL1
SHANK1	SHANK1
SSTRIP	SHANK1
SPANK-1	SHANK1
synamon	SHANK1
SHANK2	SHANK2
CTTNBP1	SHANK2
ProSAP1	SHANK2
SHANK	SHANK2
SPANK-3	SHANK2
CORTBP1	SHANK2
SHANK3	SHANK3
SPANK-2	SHANK3
prosap2	SHANK3
KIAA1650	SHANK3
PSAP2	SHANK3
SHARPIN	SHARPIN
DKFZP434N1923	SHARPIN
SIPL1	SHARPIN
SHB	SHB
SHBG	SHBG
ABP	SHBG
TEBG	SHBG
MGC126834	SHBG
MGC138391	SHBG
SHC1	SHC1
p66	SHC1
ShcA	SHC1
SHC	SHC1
SHC2	SHC2
SLI	SHC2
SCK	SHC2
SHCB	SHC2
SHC3	SHC3
N-Shc	SHC3
NSHC	SHC3
SHCC	SHC3
SHC4	SHC4
RaLP	SHC4
SHCD	SHC4
SHCBP1	SHCBP1
FLJ22009	SHCBP1
PAL	SHCBP1
SHCBP1L	SHCBP1L
C1orf14	SHCBP1L
SHD	SHD
SHE	SHE
SHF	SHF
SHH	SHH
HHG1	SHH
SMMCI	SHH
TPT	SHH
TPTPS	SHH
MCOPCB5	SHH
HPE3	SHH
HLP3	SHH
SHISA2	SHISA2
bA398O19.2	SHISA2
PRO28631	SHISA2
WGAR9166	SHISA2
hShisa	SHISA2
C13orf13	SHISA2
TMEM46	SHISA2
SHISA3	SHISA3
hShisa3	SHISA3
SHISA4	SHISA4
hShisa4	SHISA4
C1orf40	SHISA4
TMEM58	SHISA4
SHISA5	SHISA5
SCOTIN	SHISA5
hShisa5	SHISA5
SHISA6	SHISA6
FLJ45455	SHISA6
SHISA7	SHISA7
SHISA8	SHISA8
Orf26	SHISA8
C22orf17	SHISA8
SHISA9	SHISA9
SHISAL1	SHISAL1
KIAA1644	SHISAL1
SHISAL2A	SHISAL2A
MGC52498	SHISAL2A
FAM159A	SHISAL2A
SHISAL2B	SHISAL2B
FAM159B	SHISAL2B
SHKBP1	SHKBP1
PP203	SHKBP1
Sb1	SHKBP1
SHLD1	SHLD1
FLJ25067	SHLD1
RINN3	SHLD1
C20orf196	SHLD1
SHLD2	SHLD2
MGC5560	SHLD2
bA163M19.1	SHLD2
FAM35A1	SHLD2
RINN2	SHLD2
FAM35A	SHLD2
SHLD3	SHLD3
AC008560.1	SHLD3
FLJ26957	SHLD3
CTC-534A2.2	SHLD3
RINN1	SHLD3
SHMT1	SHMT1
CSHMT	SHMT1
SHMT	SHMT1
MGC15229	SHMT1
MGC24556	SHMT1
SHMT2	SHMT2
SHMT	SHMT2
SHOC2	SHOC2
KIAA0862	SHOC2
SOC2	SHOC2
SUR-8	SHOC2
SOC-2	SHOC2
SUR8	SHOC2
SHOX	SHOX
PHOG	SHOX
GCFX	SHOX
SS	SHOX
SHOXY	SHOX
SHOX2	SHOX2
SHOT	SHOX2
OG12X	SHOX2
OG12	SHOX2
SHPK	SHPK
SHK	SHPK
CARKL	SHPK
SHPRH	SHPRH
FLJ90837	SHPRH
KIAA2023	SHPRH
bA545I5.2	SHPRH
SHQ1	SHQ1
FLJ10539	SHQ1
Shq1p	SHQ1
SHROOM1	SHROOM1
APXL2	SHROOM1
KIAA1960	SHROOM1
SHROOM2	SHROOM2
APXL	SHROOM2
SHROOM3	SHROOM3
ShrmL	SHROOM3
SHRM	SHROOM3
KIAA1481	SHROOM3
APXL3	SHROOM3
SHROOM4	SHROOM4
KIAA1202	SHROOM4
SHTN1	SHTN1
shootin1	SHTN1
shootin-1	SHTN1
KIAA1598	SHTN1
SI	SI
SIAE	SIAE
CSE-C	SIAE
MGC87009	SIAE
LSE	SIAE
YSG2	SIAE
SIAH1	SIAH1
hSIAH1	SIAH1
SIAH2	SIAH2
SIAH3	SIAH3
FLJ39203	SIAH3
SIDT1	SIDT1
FLJ20174	SIDT1
SID-1	SIDT1
SIDT2	SIDT2
CGI-40	SIDT2
SIGIRR	SIGIRR
TIR8	SIGIRR
IL-1R8	SIGIRR
SIGLEC1	SIGLEC1
SIGLEC-1	SIGLEC1
CD169	SIGLEC1
FLJ00051	SIGLEC1
FLJ00055	SIGLEC1
FLJ00073	SIGLEC1
FLJ32150	SIGLEC1
dJ1009E24.1	SIGLEC1
sialoadhesin	SIGLEC1
SN	SIGLEC1
SIGLEC5	SIGLEC5
OB-BP2	SIGLEC5
SIGLEC-5	SIGLEC5
CD170	SIGLEC5
CD33L2	SIGLEC5
SIGLEC6	SIGLEC6
OB-BP1	SIGLEC6
SIGLEC-6	SIGLEC6
CD327	SIGLEC6
CD33L	SIGLEC6
CD33L1	SIGLEC6
SIGLEC7	SIGLEC7
SIGLEC-7	SIGLEC7
p75/AIRM1	SIGLEC7
QA79	SIGLEC7
CD328	SIGLEC7
SIGLEC19P	SIGLEC7
SIGLECP2	SIGLEC7
SIGLEC8	SIGLEC8
SIGLEC-8	SIGLEC8
SAF2	SIGLEC8
SIGLEC8L	SIGLEC8
MGC59785	SIGLEC8
SIGLEC9	SIGLEC9
CD329	SIGLEC9
SIGLEC10	SIGLEC10
SIGLEC-10	SIGLEC10
SLG2	SIGLEC10
PRO940	SIGLEC10
MGC126774	SIGLEC10
SIGLEC11	SIGLEC11
SIGLEC12	SIGLEC12
SLG	SIGLEC12
S2V	SIGLEC12
Siglec-XII	SIGLEC12
Siglec-12	SIGLEC12
Siglec-L1	SIGLEC12
SIGLECL1	SIGLEC12
SIGLEC14	SIGLEC14
SIGLEC15	SIGLEC15
HsT1361	SIGLEC15
CD33L3	SIGLEC15
SIGLEC16	SIGLEC16
Siglec-P16	SIGLEC16
SIGLECP16	SIGLEC16
SIGLECL1	SIGLECL1
FLJ40235	SIGLECL1
C19orf75	SIGLECL1
SIGLEC23P	SIGLECL1
SIGLECP7	SIGLECL1
SIGMAR1	SIGMAR1
SR-BP1	SIGMAR1
OPRS1	SIGMAR1
SIK1	SIK1
msk	SIK1
SNF1LK	SIK1
SIK1B	SIK1B
SIK2	SIK2
KIAA0781	SIK2
QIK	SIK2
DKFZp434K1115	SIK2
LOH11CR1I	SIK2
SNF1LK2	SIK2
SIK3	SIK3
FLJ12240	SIK3
L19	SIK3
KIAA0999	SIK3
QSK	SIK3
SIKE1	SIKE1
FLJ21168	SIKE1
SIKE	SIKE1
SIL1	SIL1
BAP	SIL1
ULG5	SIL1
MSS	SIL1
SIM1	SIM1
bHLHe14	SIM1
SIM2	SIM2
MGC119447	SIM2
bHLHe15	SIM2
SIM	SIM2
SIMC1	SIMC1
FLJ44216	SIMC1
OOMA1	SIMC1
PLEIAD	SIMC1
C5orf25	SIMC1
SIN3A	SIN3A
KIAA0700	SIN3A
DKFZP434K2235	SIN3A
SIN3B	SIN3B
KIAA0700	SIN3B
SINHCAF	SINHCAF
TERA	SINHCAF
C12orf14	SINHCAF
FAM60A	SINHCAF
SIPA1	SIPA1
SPA1	SIPA1
SIPA1L1	SIPA1L1
KIAA0440	SIPA1L1
E6TP1	SIPA1L1
SIPA1L2	SIPA1L2
KIAA1389	SIPA1L2
SIPA1L3	SIPA1L3
KIAA0545	SIPA1L3
SIRPA	SIRPA
SHPS1	SIRPA
SIRP	SIRPA
MYD-1	SIRPA
BIT	SIRPA
P84	SIRPA
SHPS-1	SIRPA
SIRPalpha	SIRPA
CD172a	SIRPA
SIRPalpha2	SIRPA
MFR	SIRPA
SIRP-ALPHA-1	SIRPA
PTPNS1	SIRPA
SIRPB1	SIRPB1
SIRP-BETA-1	SIRPB1
CD172b	SIRPB1
SIRPB2	SIRPB2
dJ776F14.2	SIRPB2
PTPN1L	SIRPB2
PTPNS1L3	SIRPB2
SIRPD	SIRPD
dJ576H24.4	SIRPD
PTPNS1L2	SIRPD
SIRPG	SIRPG
bA77C3.1	SIRPG
SIRP-B2	SIRPG
SIRPgamma	SIRPG
CD172g	SIRPG
SIRPB2	SIRPG
SIRT1	SIRT1
SIR2L1	SIRT1
SIRT2	SIRT2
SIR2L	SIRT2
SIRT3	SIRT3
SIR2L3	SIRT3
SIRT4	SIRT4
SIR2L4	SIRT4
SIRT5	SIRT5
SIRT6	SIRT6
SIRT7	SIRT7
SIT1	SIT1
SIT	SIT1
SIVA1	SIVA1
