gene	sulem2015	saleheen2017	elgh	karcewski2019	deboever2018	any
C1orf141	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C1orf146	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf162	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf167	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
C1orf174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf185	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
C1orf189	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C1orf194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf198	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf210	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf216	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C1orf226	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf232	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf52	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf53	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf56	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
C1orf61	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf68	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf74	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1orf87	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
C1orf94	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
C2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
C20orf141	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C20orf144	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C20orf173	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C20orf194	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C20orf202	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
C20orf203	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C20orf204	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C20orf27	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C20orf85	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C20orf96	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
C21orf58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C21orf62	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C21orf91	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C22orf15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C22orf23	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
C22orf31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C22orf39	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C22orf42	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
C22orf46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD2L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C2CD4A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD4B	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
C2CD4C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD4D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2CD6	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C2orf15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf40	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C2orf42	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf49	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf66	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf68	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf69	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf70	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C2orf72	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf73	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf74	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf76	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C2orf78	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf81	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf83	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf88	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C2orf91	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C2orf92	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3AR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf20	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C3orf22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf36	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C3orf38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf49	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
C3orf52	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
C3orf56	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf62	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C3orf67	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf70	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C3orf84	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C3orf85	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4A	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C4B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4BPA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4BPB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf33	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C4orf36	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf45	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf47	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
C4orf48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf50	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
C4orf51	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C4orf54	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C5	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C5AR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5AR2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
C5orf15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf34	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C5orf38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf49	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
C5orf51	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf52	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
C5orf56	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf63	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C5orf67	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C6orf106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf118	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
C6orf120	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf132	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
C6orf136	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf141	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf163	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
C6orf201	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf203	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
C6orf222	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
C6orf223	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf226	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf52	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
C6orf58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf62	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf89	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C7	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
C7orf25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C7orf26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C7orf31	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C7orf33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C7orf43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C7orf50	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C7orf57	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C7orf61	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C7orf77	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8B	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
C8G	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C8orf33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf34	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
C8orf37	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf44	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
C8orf48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf59	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf74	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
C8orf76	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C8orf82	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf86	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C8orf88	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C8orf89	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
C9orf116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf129	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf131	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
C9orf135	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
C9orf152	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C9orf153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf3	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
C9orf40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf43	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
C9orf47	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
C9orf50	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
C9orf57	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf64	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf66	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf72	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf78	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C9orf84	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
C9orf85	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
C9orf92	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA13	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CA14	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
CA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA5A	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CA5B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CA9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAB39	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAB39L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABCOCO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABLES1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABLES2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABP2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
CABP4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
CABP5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABP7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CABYR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACFD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACHD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1E	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CACNA1F	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1G	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1H	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1I	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1S	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA2D1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA2D2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA2D3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA2D4	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CACNB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNB2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CACNB3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNB4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACNG8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACTIN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACUL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CACYBP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CADM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CADM2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CADM3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CADM4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CADPS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CADPS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAGE1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
CALB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALB2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CALCA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALCB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALCOCO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALCOCO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALCR	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
CALCRL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALD1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CALHM1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
CALHM2	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
CALHM3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALHM4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALHM5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALHM6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALM2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALM3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALML3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALML4	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
CALML5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALML6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALU	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CALY	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK1D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK1G	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2G	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2N1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK2N2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMK4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMKK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMKK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMKMT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMKV	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMLG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMSAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMSAP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMSAP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMTA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAMTA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAND1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAND2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CANT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CANX	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPG	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
CAPN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN11	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
CAPN12	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
CAPN13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN14	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
CAPN15	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CAPN2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CAPN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN5	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
CAPN6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPN9	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
CAPNS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPNS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPRIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPRIN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPS2	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
CAPSL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPZA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPZA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPZA3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CAPZB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARD10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARD11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARD14	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
CARD16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARD17	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
CARD18	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
CARD19	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CARD6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
CARD8	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
CARD9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARF	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CARHSP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARMIL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARMIL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARMIL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARNMT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARNS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CARS	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
CARS2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
CARTPT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASC1	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
CASC10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASC3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASC4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASKIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASKIN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP10	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
CASP12	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
CASP14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP4	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
CASP5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
CASP7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
