ensg	n1tpm	medtpm
ENSG00000105509	23	0.81625
ENSG00000171051	46	2.717
ENSG00000171049	5	0.16135
ENSG00000187474	35	1.593
ENSG00000268316	0	0.08617
ENSG00000269483	24	0.9323
ENSG00000161551	52	8.889
ENSG00000268095	1	0
ENSG00000198093	51	4.452
ENSG00000176024	53	3.293
ENSG00000269235	27	1.019
ENSG00000256683	53	7.155
ENSG00000197619	53	4.762
ENSG00000142556	51	3.564
ENSG00000256087	52	6.5195
ENSG00000260160	49	2.082
ENSG00000197608	53	11.52
ENSG00000270248	1	0.1878
ENSG00000204611	52	3.874
ENSG00000238630	0	0
ENSG00000268458	1	0.1494
ENSG00000243680	5	0.54125
ENSG00000196267	51	4.278
ENSG00000267927	1	0.1776
ENSG00000105568	53	122.8
ENSG00000268015	1	0.29655
ENSG00000207265	0	0
ENSG00000196214	53	9.257
ENSG00000208002	0	0
ENSG00000269102	3	0.4294
ENSG00000198464	53	5.714
ENSG00000269535	1	0.060385
ENSG00000167554	42	1.8795
ENSG00000221923	51	5.11
ENSG00000269834	50	3.7345
ENSG00000167555	52	8.1595
ENSG00000269776	0	0
ENSG00000198633	5	0.1691
ENSG00000258405	1	0.2188
ENSG00000269349	5	0.362
ENSG00000198482	53	3.877
ENSG00000167562	41	2.595
ENSG00000268886	0	0
ENSG00000123870	50	3.632
ENSG00000167766	53	30.65
ENSG00000268970	48	2.841
ENSG00000269825	36	1.806
ENSG00000213020	51	2.899
ENSG00000189190	43	6.374
ENSG00000198538	50	3.509
ENSG00000255875	1	0.08509
ENSG00000204604	49	3.817
ENSG00000268225	49	2.5525
ENSG00000182986	51	4.951
ENSG00000213793	26	0.938
ENSG00000269646	9	0.5735
ENSG00000213801	0	0
ENSG00000180257	43	3.201
ENSG00000242779	31	1.2735
ENSG00000268282	0	0.01803
ENSG00000267943	0	0.009101
ENSG00000269526	2	0
ENSG00000268964	0	0
ENSG00000170949	53	12.92
ENSG00000170954	50	6.9895
ENSG00000197937	51	3.5095
ENSG00000268613	50	4.035
ENSG00000197497	26	0.9276
ENSG00000268842	4	0.4026
ENSG00000269051	35	1.556
ENSG00000269001	47	3.684
ENSG00000267809	38	1.23
ENSG00000197928	27	1.027
ENSG00000269288	40	1.998
ENSG00000196131	1	0
ENSG00000228567	0	0
ENSG00000269758	0	0
ENSG00000189348	0	0
ENSG00000163098	1	0
ENSG00000269118	0	0
ENSG00000174677	1	0
ENSG00000213799	41	3.2345
ENSG00000203326	39	2.489
ENSG00000196417	39	2.401
ENSG00000239912	3	0.5357
ENSG00000160336	52	7.029
ENSG00000241015	53	5.039
ENSG00000198346	33	1.3715
ENSG00000250731	11	0.7076
ENSG00000213777	14	0.3637
ENSG00000130844	53	9.234
ENSG00000268864	1	0
ENSG00000269641	0	0
ENSG00000269608	0	0
ENSG00000242668	0	0
ENSG00000204595	1	0
ENSG00000200393	0	0
ENSG00000270347	0	0
ENSG00000207645	0	0
ENSG00000207644	0	0
ENSG00000221017	0	0
ENSG00000207869	0	0
ENSG00000207599	0	0
ENSG00000207616	0	0
ENSG00000207810	0	0
ENSG00000207555	0	0
ENSG00000207615	0	0
ENSG00000207788	0	0
ENSG00000221421	0	0
ENSG00000207594	0	0
ENSG00000207580	0	0
ENSG00000207825	0	0
ENSG00000207711	0	0
ENSG00000208016	0	0
ENSG00000207706	0	0
ENSG00000207722	0	0
ENSG00000207862	0	0
ENSG00000207629	0	0
ENSG00000207738	0	0
ENSG00000207553	0	0
ENSG00000207977	0	0
ENSG00000207734	0	0
ENSG00000207981	0	0
ENSG00000207549	0	0
ENSG00000251843	0	0
ENSG00000207735	0	0
ENSG00000207837	0	0
ENSG00000207799	0	0
ENSG00000207925	0	0
ENSG00000211532	0	0
ENSG00000207987	0	0
ENSG00000207803	0	0
ENSG00000252734	0	0
ENSG00000207747	0	0
ENSG00000207946	0	0
ENSG00000207699	0	0
ENSG00000207838	0	0
ENSG00000207861	0	0
ENSG00000252025	0	0
ENSG00000207634	0	0
ENSG00000252191	0	0
ENSG00000207806	0	0
ENSG00000207992	0	0
ENSG00000207979	0	0
ENSG00000207767	0	0
ENSG00000265569	0	0
ENSG00000221548	0	0
ENSG00000252063	0	0
ENSG00000207620	0	0
ENSG00000269842	1	0
ENSG00000252979	0	0
ENSG00000237589	0	0
ENSG00000229000	0	0
ENSG00000238150	1	0.36555
ENSG00000269877	0	0
ENSG00000199143	0	0
ENSG00000269564	1	0
ENSG00000142405	3	0.1119
ENSG00000228323	2	0.1854
ENSG00000232324	3	0.143
ENSG00000179820	53	49.73
ENSG00000126583	15	0.1126
ENSG00000105605	16	0.06351
ENSG00000142408	16	0.10552
ENSG00000130433	3	0.06105
ENSG00000189068	4	0.0444
ENSG00000248385	0	0
ENSG00000170909	43	1.95
ENSG00000170906	53	32.14
ENSG00000105619	53	27.35
ENSG00000105618	53	54.53
ENSG00000237017	20	0.8181
ENSG00000088038	53	25.78
ENSG00000105617	53	15.79
ENSG00000167608	49	2.676
ENSG00000125505	53	32.33
ENSG00000170892	53	35.39
ENSG00000268816	38	1.298
ENSG00000223660	1	0
ENSG00000170889	53	319.4
ENSG00000224579	0	0
ENSG00000204577	19	0.7323
ENSG00000269524	0	0
ENSG00000235081	1	0.09723
ENSG00000244482	37	1.885
ENSG00000249189	0	0
ENSG00000268164	34	1.605
ENSG00000105609	36	3.322
ENSG00000212314	0	0
ENSG00000240042	0	0
ENSG00000240296	0	0
ENSG00000131042	35	2.472
ENSG00000264703	0	0
ENSG00000240197	0	0
ENSG00000170866	4	0.17715
ENSG00000251431	0	0
ENSG00000234436	2	0
ENSG00000187116	25	0.9292
ENSG00000249654	0	0
ENSG00000250507	1	0
ENSG00000239961	5	0.1122
ENSG00000268802	7	0.36945
ENSG00000167613	48	3.6895
ENSG00000237955	0	0
ENSG00000167614	32	1.527
ENSG00000227407	0	0.09269
ENSG00000268496	19	0.42115
ENSG00000269873	10	0.3634
ENSG00000267838	51	2.891
ENSG00000226696	53	8.069
ENSG00000235681	40	2.683
ENSG00000167615	53	245.4
ENSG00000182909	49	4.348
ENSG00000167617	50	16.99
ENSG00000167618	1	0.02867
ENSG00000213016	0	0
ENSG00000104970	0	0.02061
ENSG00000235181	0	0
ENSG00000239998	20	0.8987
ENSG00000269271	2	0.05182
ENSG00000104974	8	0.3904
ENSG00000238094	0	0
ENSG00000104972	33	1.384
ENSG00000264799	0	0
ENSG00000224730	1	0
ENSG00000186818	31	1.307
ENSG00000242856	0	0
ENSG00000237323	0	0
ENSG00000225370	1	0.09756
ENSG00000186152	3	0.04259
ENSG00000228790	0	0
ENSG00000266427	0	0
ENSG00000170858	0	0
ENSG00000167633	2	0
ENSG00000242019	0	0
ENSG00000243772	2	0
ENSG00000242473	0	0
ENSG00000125498	1	0
ENSG00000264257	0	0
ENSG00000189013	2	0.01896
ENSG00000221957	1	0
ENSG00000240403	2	0
ENSG00000199308	0	0
ENSG00000186431	5	0.201
ENSG00000268734	6	0.2918
ENSG00000189430	3	0.06229
ENSG00000167634	1	0.01003
ENSG00000267502	0	0
ENSG00000022556	21	0.6585
ENSG00000243494	0	0
ENSG00000267265	30	1.2385
ENSG00000088053	13	0.48135
ENSG00000160439	53	4.75
ENSG00000131037	24	0.89025
ENSG00000125503	53	116.4
ENSG00000267507	0	0.08845
ENSG00000105048	36	1.698
ENSG00000129991	22	0.8152
ENSG00000167646	8	0.2791
ENSG00000267577	7	0
ENSG00000239137	0	0
ENSG00000129990	15	0.1691
ENSG00000080031	21	0.7494
ENSG00000267649	3	0.2665
ENSG00000180089	53	11.57
ENSG00000269808	50	3.0125
ENSG00000105063	53	49.045
ENSG00000266462	0	0
ENSG00000133265	53	41.36
ENSG00000160469	48	8.802
ENSG00000180061	19	0.7021
ENSG00000133247	53	9.0265
ENSG00000160471	9	0.2343
ENSG00000180043	1	0.02463
ENSG00000095752	9	0.3634
ENSG00000160472	6	0
ENSG00000269275	2	0
ENSG00000233493	28	1.185
ENSG00000108107	53	153.2
ENSG00000267093	2	0.2407
ENSG00000108106	53	23.83
ENSG00000187902	16	0.085905
ENSG00000063241	53	28.2
ENSG00000269859	1	0
ENSG00000197483	53	5.41
ENSG00000090971	53	16.1
ENSG00000179954	46	7.272
ENSG00000187550	2	0
ENSG00000231274	5	0.17715
ENSG00000267730	7	0.4361
ENSG00000218891	53	11.46
ENSG00000179943	53	5.971
ENSG00000171443	53	33.19
ENSG00000261221	53	16.695
ENSG00000179922	53	10.41
ENSG00000213015	53	35.01
ENSG00000171425	53	25.05
ENSG00000173581	53	19.77
ENSG00000063244	53	94.84
ENSG00000267523	53	29.385
ENSG00000267096	20	0.88715
ENSG00000063245	53	89.05
ENSG00000211571	1	0
ENSG00000267117	4	0.5
ENSG00000267183	19	0.8824
ENSG00000267018	10	0.5636
ENSG00000267689	7	0.4192
ENSG00000268593	31	1.204
ENSG00000185792	1	0.1921
ENSG00000267865	0	0
ENSG00000269574	22	0.8134
ENSG00000222524	0	0
ENSG00000223638	1	0
ENSG00000229292	0	0
ENSG00000255238	0	0
ENSG00000179873	1	0.0088715
ENSG00000160505	1	0
ENSG00000173572	0	0
ENSG00000179709	0	0
ENSG00000171487	0	0
ENSG00000267522	0	0.01883
ENSG00000142409	53	15.63
ENSG00000223060	0	0
ENSG00000167685	53	23.33
ENSG00000204533	15	0.6963
ENSG00000197487	0	0
ENSG00000197213	1	0.04301
ENSG00000204532	0	0.01601
ENSG00000242411	0	0.0659
ENSG00000131848	47	1.48
ENSG00000267908	0	0.04246
ENSG00000267710	7	0.1959
ENSG00000267298	0	0.1138
ENSG00000267549	2	0.1243
ENSG00000213014	2	0.08964
ENSG00000266907	1	0.1727
ENSG00000267145	1	0
ENSG00000266932	1	0.084945
ENSG00000267429	1	0.0892
ENSG00000267606	1	0
ENSG00000240225	52	7.253
ENSG00000018869	48	2.334
ENSG00000267776	27	1.002
ENSG00000267781	2	0.2611
ENSG00000267192	1	0.183
ENSG00000267454	50	4.938
ENSG00000266631	0	0
ENSG00000198440	38	1.5945
ENSG00000198046	44	2.994
ENSG00000166770	51	17.37
ENSG00000196263	51	6.523
ENSG00000267224	5	0.489
ENSG00000267421	3	0.43945
ENSG00000196867	51	4.9675
ENSG00000269696	35	1.45
ENSG00000197016	48	2.502
ENSG00000268847	0	0
ENSG00000197951	51	3.579
ENSG00000268036	0	0
ENSG00000268182	22	0.904
ENSG00000127903	41	1.981
ENSG00000268352	1	0.147
ENSG00000268568	43	1.595
ENSG00000269793	14	0.1584
ENSG00000265070	0	0
ENSG00000268067	0	0
ENSG00000269699	4	0.1182
ENSG00000268407	0	0
ENSG00000198300	49	7.102
ENSG00000268654	10	0.06285
ENSG00000269786	0	0
ENSG00000268483	0	0
ENSG00000131864	1	0
ENSG00000252683	0	0
ENSG00000141946	1	0
ENSG00000270293	0	0
ENSG00000270790	0	0
ENSG00000258873	0	0
ENSG00000268379	0	0.1573
ENSG00000083844	45	3.409
ENSG00000105146	50	1.715
ENSG00000204524	35	1.781
ENSG00000268713	53	5.985
ENSG00000267871	48	2.366
ENSG00000197714	33	1.2025
ENSG00000268205	53	18.435
ENSG00000268723	0	0
ENSG00000178229	45	2.467
ENSG00000268678	1	0.3243
ENSG00000131845	52	6.671
ENSG00000152433	47	1.672
ENSG00000256060	52	5.556
ENSG00000188785	53	8.495
ENSG00000186272	52	4.643
ENSG00000186230	51	2.396
ENSG00000178201	48	1.951
ENSG00000268545	3	0.29735
ENSG00000197128	50	2.25
ENSG00000268266	0	0.06217
ENSG00000105136	53	7.763
ENSG00000152439	41	1.668
ENSG00000121406	50	2.243
ENSG00000251369	52	4.991
ENSG00000083817	50	3.8505
ENSG00000171649	47	2.029
ENSG00000183647	48	2.08
ENSG00000213762	53	9.319
ENSG00000268392	0	0.1889
ENSG00000121417	53	11.65
ENSG00000269097	1	0.1402
ENSG00000180532	2	0.1094
ENSG00000204519	50	2.886
ENSG00000268948	24	0.9242
ENSG00000179909	50	3.299
ENSG00000083814	53	4.688
ENSG00000264453	0	0
ENSG00000152443	53	7.3765
ENSG00000083828	53	5.6335
ENSG00000178935	48	3.988
ENSG00000269343	46	3.892
ENSG00000269304	0	0
ENSG00000204514	53	2.663
ENSG00000198466	53	8.943
ENSG00000269867	53	8.961
ENSG00000270804	53	5.099
ENSG00000173480	53	4.454
ENSG00000196724	52	3.295
ENSG00000152454	52	5.006
ENSG00000243234	1	0.1923
ENSG00000177025	49	2.377
ENSG00000166704	52	4.138
ENSG00000176593	50	3.068
ENSG00000235974	3	0.12435
ENSG00000152467	17	0.2626
ENSG00000268660	4	0.09663
ENSG00000270837	3	0
ENSG00000176293	49	4.819
ENSG00000243642	9	0.4099
ENSG00000121413	53	24.21
ENSG00000181894	52	6.216
ENSG00000268293	0	0
ENSG00000269236	0	0
ENSG00000171606	53	18.11
ENSG00000213013	4	0.322
ENSG00000268866	1	0
ENSG00000198131	52	5.962
ENSG00000268516	50	3.1
ENSG00000268201	39	1.275
ENSG00000142396	53	40.965
ENSG00000264333	22	0.8657
ENSG00000269794	0	0.14745
ENSG00000182318	50	2.315
ENSG00000121410	51	3.458
ENSG00000268895	45	1.932
ENSG00000174586	45	1.959
ENSG00000268049	40	1.889
ENSG00000269054	27	1.0185
ENSG00000252211	0	0
ENSG00000152475	49	2.567
ENSG00000083845	53	470.5
ENSG00000266640	0	0
ENSG00000269855	4	0
ENSG00000268307	9	0.2216
ENSG00000171574	52	7.658
ENSG00000232098	53	5.965
ENSG00000268543	16	0.847
ENSG00000268912	48	1.862
ENSG00000131849	51	3.229
ENSG00000269473	4	0.221
ENSG00000249471	44	2.012
ENSG00000083812	53	5.305
ENSG00000083838	53	7.092
ENSG00000083807	50	4.034
ENSG00000252334	0	0
ENSG00000265272	0	0
ENSG00000119574	53	10.41
ENSG00000264910	0	0
ENSG00000130726	53	134.9
ENSG00000130724	53	104.8
ENSG00000130725	53	79.935
ENSG00000267858	50	2.0715
ENSG00000099326	53	33.37
ENSG00000213753	53	11.49
ENSG00000269600	0	0.07142
ENSG00000178591	0	0
ENSG00000125788	0	0
ENSG00000088782	0	0
ENSG00000185982	0	0
ENSG00000255743	0	0
ENSG00000125903	0	0
ENSG00000186458	0	0
ENSG00000272874	0	0
ENSG00000196476	53	13.74
ENSG00000177764	51	2.9425
ENSG00000225377	51	4.928
ENSG00000177732	52	9.757
ENSG00000125841	52	37.385
ENSG00000101255	49	4.6865
ENSG00000125826	53	61.36
ENSG00000125875	53	32.39
ENSG00000206797	0	0
ENSG00000101266	53	32.13
ENSG00000125878	18	0.713
ENSG00000271303	53	27.65
ENSG00000215397	4	0
ENSG00000101276	35	1.847
ENSG00000125898	53	4.447
ENSG00000101278	5	0.2403
ENSG00000101280	17	0.23535
ENSG00000101282	23	0.7209
ENSG00000125818	53	42.22
ENSG00000215388	30	1.141
ENSG00000125895	48	4.011
ENSG00000215595	5	0.45795
ENSG00000244588	1	0
ENSG00000101298	51	7.173
ENSG00000125775	53	9.212
ENSG00000234684	50	1.978
ENSG00000203630	0	0.1306
ENSG00000229728	39	1.2925
ENSG00000088832	53	162.25
ENSG00000088833	53	33.545
ENSG00000196209	28	1.14
ENSG00000266085	0	0
ENSG00000252103	0	0
ENSG00000125900	3	0.040195
ENSG00000101307	7	0.4095
ENSG00000271523	0	0
ENSG00000089012	6	0.1698
ENSG00000237914	1	0
ENSG00000223750	0	0.03386
ENSG00000242348	0	0
ENSG00000236550	0	0
ENSG00000234282	0	0
ENSG00000271461	0	0
ENSG00000232528	10	0.3135
ENSG00000230839	14	0.2783
ENSG00000198053	53	44.12
ENSG00000233896	0	0
ENSG00000101327	10	0
ENSG00000227663	0	0
ENSG00000125834	53	14.5
ENSG00000263452	0	0
ENSG00000226644	13	0.2737
ENSG00000125780	9	0.421
ENSG00000166948	0	0
ENSG00000207305	0	0
ENSG00000125835	53	98.29
ENSG00000251806	0	0
ENSG00000088876	53	10.0255
ENSG00000149488	6	0.2249
ENSG00000101361	53	42.05
ENSG00000271798	0	0
ENSG00000229686	0	0
ENSG00000101365	53	79.42
ENSG00000228293	0	0.1264
ENSG00000088881	51	11.9
ENSG00000180344	0	0
ENSG00000226217	0	0
ENSG00000088882	32	1.6665
ENSG00000258713	1	0
ENSG00000198326	1	0
ENSG00000132635	53	43.53
ENSG00000215305	53	28.39
ENSG00000132670	53	60.85
ENSG00000125787	7	0.3857
ENSG00000125901	53	65.62
ENSG00000101405	16	0.4479
ENSG00000101200	2	0.0296
ENSG00000263905	0	0
ENSG00000235958	1	0.2122
ENSG00000185019	53	8.28
ENSG00000215251	53	12.2
ENSG00000088899	52	15.73
ENSG00000198171	53	60.45
ENSG00000125877	53	32.845
ENSG00000088836	36	2.148
ENSG00000088854	52	16.01
ENSG00000266792	0	0
ENSG00000201294	0	0
ENSG00000226632	0	0.2024
ENSG00000201346	0	0
ENSG00000266355	0	0
ENSG00000225116	0	0
ENSG00000088812	53	16.59
ENSG00000230568	0	0.02915
ENSG00000264957	0	0
ENSG00000125861	0	0
ENSG00000149451	50	27
ENSG00000088827	37	2.752
ENSG00000132622	50	8.012
ENSG00000101220	53	29.34
ENSG00000101222	22	0.4336
ENSG00000125817	53	76.84
ENSG00000101224	53	41.86
ENSG00000125843	53	9.938
ENSG00000088888	53	16.14
ENSG00000229539	33	1.248
ENSG00000125779	53	10.62
ENSG00000199024	0	0
ENSG00000101236	53	12.3
ENSG00000226608	53	7.22
ENSG00000215063	0	0.06045
ENSG00000205300	0	0
ENSG00000088826	52	13.57
ENSG00000230176	0	0.08894
ENSG00000171873	27	1.06
ENSG00000236387	1	0
ENSG00000238282	0	0
ENSG00000228210	0	0
ENSG00000226948	0	0.2023
ENSG00000171867	53	136.05
ENSG00000171864	2	0.041545
ENSG00000180259	1	0
ENSG00000231071	0	0
ENSG00000101265	51	16.45
ENSG00000089057	53	23.68
ENSG00000252096	0	0
ENSG00000252058	0	0
ENSG00000234573	0	0
ENSG00000266199	0	0
ENSG00000212536	0	0
ENSG00000089063	53	79.41
ENSG00000252367	0	0
ENSG00000132646	53	48.14
ENSG00000212517	1	0
ENSG00000101290	53	16
ENSG00000225022	0	0.40905
ENSG00000101292	0	0
ENSG00000200313	0	0
ENSG00000226995	1	0.023165
ENSG00000230563	1	0.04451
ENSG00000205181	40	1.4865
ENSG00000266908	1	0
ENSG00000225640	1	0
ENSG00000225831	1	0
ENSG00000235820	0	0
ENSG00000125772	53	19.96
ENSG00000233578	21	0.8677
ENSG00000171984	53	4.0005
ENSG00000202380	0	0
ENSG00000089199	29	1.397
ENSG00000215589	0	0
ENSG00000089195	53	8.935
ENSG00000125885	52	5.073
ENSG00000207380	0	0
ENSG00000231961	0	0
ENSG00000263755	0	0
ENSG00000088766	53	16.23
ENSG00000125872	4	0.10145
ENSG00000101311	32	1.553
ENSG00000233402	0	0
ENSG00000234241	0	0.05861
ENSG00000271565	0	0
ENSG00000221449	0	0
ENSG00000229876	0	0
ENSG00000228482	1	0
ENSG00000125845	48	3.4
ENSG00000251833	0	0
ENSG00000232271	0	0
ENSG00000228888	1	0
ENSG00000238102	3	0
ENSG00000261249	0	0
ENSG00000224711	0	0
ENSG00000240584	0	0
ENSG00000221726	0	0
ENSG00000215586	0	0
ENSG00000101323	1	0
ENSG00000125827	53	25.595
ENSG00000229766	1	0.032695
ENSG00000226262	0	0
ENSG00000182621	46	3.105
ENSG00000225479	1	0
ENSG00000221201	0	0
ENSG00000222298	0	0
ENSG00000201348	0	0
ENSG00000228438	0	0
ENSG00000252819	0	0
ENSG00000101333	47	7.264
ENSG00000225988	0	0
ENSG00000125869	30	1.272
ENSG00000101349	13	0.1227
ENSG00000232738	0	0
ENSG00000243961	9	0.09293
ENSG00000227906	6	0.03452
ENSG00000132623	31	1.418
ENSG00000230506	2	0
ENSG00000232448	1	0
ENSG00000132639	39	2.5225
ENSG00000237005	0	0
ENSG00000214835	0	0
ENSG00000211588	0	0
ENSG00000230750	0	0
ENSG00000125863	53	12.18
ENSG00000149346	26	0.9528
ENSG00000235036	0	0.172
ENSG00000101384	52	20.78
ENSG00000270408	24	0.9283
ENSG00000270792	1	0.08077
ENSG00000224961	9	0.2239
ENSG00000234900	0	0
ENSG00000232900	1	0
ENSG00000217809	0	0
ENSG00000270777	0	0.1122
ENSG00000125899	1	0
ENSG00000230990	1	0
ENSG00000235544	0	0
ENSG00000271397	0	0
ENSG00000237256	0	0
ENSG00000261411	0	0
ENSG00000228422	1	0
ENSG00000256874	0	0
ENSG00000222281	0	0
ENSG00000271298	0	0
ENSG00000132640	52	14.24
ENSG00000236526	0	0.2464
ENSG00000235292	0	0
ENSG00000230437	0	0
ENSG00000235698	0	0.03275
ENSG00000233048	0	0
ENSG00000269931	1	0
ENSG00000234265	1	0
ENSG00000172296	36	1.8445
ENSG00000271426	0	0
ENSG00000101230	42	2.203
ENSG00000226263	1	0.088335
ENSG00000225956	1	0.12455
ENSG00000089123	52	6.953
ENSG00000236811	0	0.2397
ENSG00000089048	52	12.33
ENSG00000101247	53	6.879
ENSG00000101251	1	0.04327
ENSG00000221328	0	0
ENSG00000212247	0	0
ENSG00000172264	29	1.208
ENSG00000230935	0	0
ENSG00000234187	0	0
ENSG00000239923	0	0
ENSG00000125848	33	1.438
ENSG00000199570	0	0
ENSG00000227563	0	0
ENSG00000227927	0	0
ENSG00000213950	0	0.2142
ENSG00000235914	1	0
ENSG00000237832	0	0
ENSG00000199803	0	0
ENSG00000201180	0	0
ENSG00000222500	0	0
ENSG00000225181	0	0
ENSG00000212111	0	0
ENSG00000224274	0	0
ENSG00000225622	0	0
ENSG00000089177	52	7.288
ENSG00000221448	0	0
ENSG00000226229	0	0
ENSG00000200494	0	0
ENSG00000235208	0	0
ENSG00000228809	0	0.034255
ENSG00000125870	53	34.55
ENSG00000125879	0	0
ENSG00000236985	0	0
ENSG00000212165	0	0
ENSG00000251955	0	0
ENSG00000220540	0	0
ENSG00000238833	0	0
ENSG00000125851	28	1.337
ENSG00000232241	0	0
ENSG00000125864	39	1.447
ENSG00000232333	0	0.2042
ENSG00000125868	53	185.2
ENSG00000202260	0	0
ENSG00000230495	2	0.2092
ENSG00000125844	53	74.15
ENSG00000125888	1	0
ENSG00000221220	0	0
ENSG00000233625	0	0
ENSG00000212555	0	0
ENSG00000089006	53	29.85
ENSG00000212232	13	0.5978
ENSG00000125871	53	11.065
ENSG00000125850	19	0.08596
ENSG00000218902	7	0
ENSG00000229262	1	0
ENSG00000227343	0	0
ENSG00000252597	0	0
ENSG00000207282	0	0
ENSG00000232838	52	7.642
ENSG00000149474	53	12.28
ENSG00000251713	0	0
ENSG00000232943	0	0
ENSG00000266720	0	0
ENSG00000252635	0	0
ENSG00000125846	53	10.44
ENSG00000199719	5	0.4164
ENSG00000237259	1	0
ENSG00000230010	1	0.02671
ENSG00000252403	0	0
ENSG00000237282	1	0
ENSG00000089091	47	1.6705
ENSG00000236474	0	0.05557
ENSG00000252422	0	0
ENSG00000132664	53	10.08
ENSG00000265137	0	0
ENSG00000225419	2	0.2153
ENSG00000089050	53	9.342
ENSG00000214612	1	0.323
ENSG00000101310	53	22.5
ENSG00000264134	0	0
ENSG00000232388	53	44.05
ENSG00000125821	53	16.57
ENSG00000243702	0	0
ENSG00000221806	0	0
ENSG00000232136	0	0
ENSG00000233993	1	0
ENSG00000233324	0	0
ENSG00000179935	1	0.17115
ENSG00000273148	52	3.9405
ENSG00000149443	1	0
ENSG00000132631	1	0
ENSG00000264669	0	0
ENSG00000185052	47	11.78
ENSG00000235996	4	0
ENSG00000179447	1	0
ENSG00000221748	0	0
ENSG00000216017	0	0
ENSG00000232675	0	0
ENSG00000239120	0	0
ENSG00000268628	0	0
ENSG00000233895	28	1.184
ENSG00000236992	17	0.7079
ENSG00000132669	52	16.73
ENSG00000173418	53	40
ENSG00000101343	53	13.81
ENSG00000089101	5	0.117
ENSG00000241054	2	0
ENSG00000225417	0	0
ENSG00000229500	0	0
ENSG00000243810	0	0
ENSG00000264879	0	0
ENSG00000173404	16	0.034495
ENSG00000188559	53	11.81
ENSG00000213384	0	0
ENSG00000270793	0	0
ENSG00000264361	0	0
ENSG00000225803	0	0
ENSG00000234104	1	0
ENSG00000225127	4	0
ENSG00000235065	52	3.979
ENSG00000088970	53	14.32
ENSG00000199509	0	0
ENSG00000228604	0	0
ENSG00000232712	1	0.041065
ENSG00000214535	39	2.129
ENSG00000226875	0	0
ENSG00000088930	53	45.66
ENSG00000125816	1	0
ENSG00000225280	1	0
ENSG00000223128	0	0
ENSG00000226405	0	0
ENSG00000227693	18	0
ENSG00000125820	15	0
ENSG00000233492	0	0
ENSG00000125813	0	0
ENSG00000233015	0	0
ENSG00000227063	53	57.775
ENSG00000238034	0	0
ENSG00000234435	0	0
ENSG00000234862	0	0
ENSG00000225170	0	0
ENSG00000225321	0	0
ENSG00000270838	0	0
ENSG00000204684	1	0
ENSG00000259974	7	0.009476
ENSG00000125798	9	0
ENSG00000237396	1	0
ENSG00000230400	1	0
ENSG00000215553	0	0
ENSG00000213882	0	0
ENSG00000228935	0	0
ENSG00000230492	1	0
ENSG00000234646	6	0
ENSG00000132671	2	0
ENSG00000178726	52	19.19
ENSG00000125810	45	15.53
ENSG00000233746	0	0
ENSG00000201527	0	0
ENSG00000230387	11	0.3254
ENSG00000234832	1	0.057825
ENSG00000269407	0	0
ENSG00000132661	53	24.975
ENSG00000232645	32	1.072
ENSG00000125812	53	9.608
ENSG00000125814	53	13.445
ENSG00000201728	0	0
ENSG00000125823	1	0
ENSG00000125831	0	0
ENSG00000200208	0	0
ENSG00000226344	0	0
ENSG00000125815	1	0
ENSG00000260202	1	0
ENSG00000204663	1	0
ENSG00000204662	0	0
ENSG00000101435	1	0
ENSG00000204658	0	0
ENSG00000173335	0	0
ENSG00000101439	53	414
ENSG00000270001	37	1.29
ENSG00000225056	0	0.10705
ENSG00000101441	0	0
ENSG00000232595	0	0
ENSG00000170373	3	0
ENSG00000230908	0	0
ENSG00000170369	3	0
ENSG00000170367	2	0
ENSG00000228476	1	0
ENSG00000236168	0	0
ENSG00000149435	3	0
ENSG00000167390	1	0
ENSG00000236151	0	0
ENSG00000230133	0	0
ENSG00000200231	0	0
ENSG00000232200	1	0
ENSG00000234069	0	0
ENSG00000101463	33	2.612
ENSG00000228539	0	0
ENSG00000231015	1	0
ENSG00000077984	42	3.602
ENSG00000101474	53	69.22
ENSG00000207355	0	0
ENSG00000154930	53	16.68
ENSG00000100987	13	0.11045
ENSG00000225069	0	0
ENSG00000230725	2	0.03726
ENSG00000225344	0	0
ENSG00000197586	53	37.92
ENSG00000202414	0	0
ENSG00000268302	0	0
ENSG00000100994	53	87.35
ENSG00000100997	53	38.32
ENSG00000227379	0	0.05123
ENSG00000101003	18	0.8026
ENSG00000101004	50	6.733
ENSG00000251883	0	0
ENSG00000170191	51	3.2135
ENSG00000213742	40	1.319
ENSG00000242236	0	0
ENSG00000236542	0	0.11735
ENSG00000130684	53	9.893
ENSG00000230772	29	1.089
ENSG00000226465	44	1.8245
ENSG00000175170	22	0.5738
ENSG00000250090	1	0
ENSG00000228593	0	0
ENSG00000226203	0	0
ENSG00000231081	5	0.3323
ENSG00000204556	44	1.521
ENSG00000125804	2	0.1232
ENSG00000240108	1	0
ENSG00000230440	0	0
ENSG00000227195	1	0
ENSG00000238129	1	0
ENSG00000204555	0	0
ENSG00000205611	3	0.16105
ENSG00000225490	36	1.756
ENSG00000200325	0	0
ENSG00000231934	1	0
ENSG00000149531	53	11.525
ENSG00000221319	0	0
ENSG00000238151	14	0.6976
ENSG00000215547	0	0
ENSG00000215546	0	0
ENSG00000224628	0	0.097775
ENSG00000215545	0	0
ENSG00000237929	0	0
ENSG00000236121	0	0
ENSG00000252649	0	0
